"id";"id_servico";"id_tipo_servico";"id_status";"quantidade";"valor";"valor_fornecedor";"excluido";"data_atualizacao"
"21453";"9404";"6";\N;"1";"80,00";"30,00";\N;\N
"21454";"9270";"6";\N;"1";"80,00";"30,00";\N;\N
"21457";"9173";"6";"2";"1";"0,00";"0,00";\N;\N
"21462";"9326";"22";\N;"1";"80,00";"30,00";\N;\N
"21463";"9376";"6";"2";"1";"0,00";"0,00";\N;"2023-07-24 14:58:36"
"21464";"9376";"7";"2";"1";"0,00";"0,00";\N;"2023-07-24 14:58:36"
"21465";"9170";"6";"2";"1";"80,00";"24,00";\N;"2023-07-24 14:59:20"
"21466";"9172";"6";\N;"1";"80,00";"24,00";\N;\N
"21467";"9172";"9";\N;"1";"40,00";"40,00";\N;\N
"21469";"9447";"6";\N;"1";"80,00";"30,00";\N;\N
"21470";"9447";"7";\N;"1";"59,00";"15,00";\N;\N
"21471";"9061";"6";\N;"1";"80,00";"24,00";\N;\N
"21472";"9347";"6";\N;"1";"0,00";"24,00";\N;\N
"21473";"9358";"6";"2";"1";"80,00";"24,00";\N;"2023-07-24 23:24:51"
"21474";"9358";"10";"2";"1";"15,00";"15,00";\N;"2023-07-24 23:24:51"
"21475";"9416";"6";\N;"1";"80,00";"24,00";\N;\N
"21476";"9416";"10";\N;"1";"15,00";"15,00";\N;\N
"21477";"9450";"6";"2";"1";"80,00";"24,00";\N;\N
"21478";"9451";"6";"2";"1";"80,00";"24,00";\N;\N
"21479";"9451";"7";"2";"1";"59,00";"15,00";\N;\N
"21480";"9452";"6";"2";"1";"80,00";"24,00";\N;\N
"21481";"9452";"7";"2";"1";"59,00";"15,00";\N;\N
"21482";"9452";"9";"2";"1";"40,00";"40,00";\N;\N
"21483";"9452";"10";"2";"1";"0,00";"0,00";\N;\N
"21484";"9453";"6";"2";"1";"80,00";"29,00";\N;\N
"21485";"9454";"6";"2";"1";"0,00";"0,00";\N;\N
"21486";"9454";"7";"2";"1";"0,00";"0,00";\N;\N
"21487";"9454";"10";"2";"1";"0,00";"0,00";\N;\N
"21488";"9227";"6";\N;"1";"80,00";"24,00";\N;\N
"21489";"9455";"6";"2";"1";"80,00";"24,00";\N;\N
"21490";"9455";"7";"2";"1";"59,00";"15,00";\N;\N
"21491";"9455";"9";"2";"1";"0,00";"0,00";\N;\N
"21492";"9455";"10";"2";"1";"0,00";"0,00";\N;\N
"21493";"9249";"6";\N;"1";"80,00";"24,00";\N;\N
"21497";"9307";"22";\N;"1";"80,00";"30,00";\N;\N
"21499";"9406";"6";"2";"1";"0,00";"30,00";\N;"2023-07-24 22:20:26"
"21500";"9458";"6";"2";"1";"0,00";"0,00";\N;\N
"21501";"9458";"7";"2";"1";"0,00";"0,00";\N;\N
"21502";"9459";"6";"2";"1";"80,00";"27,00";\N;\N
"21503";"9460";"6";"2";"1";"80,00";"24,00";\N;\N
"21506";"9462";"6";"2";"1";"80,00";"24,00";\N;\N
"21507";"9462";"7";"2";"1";"59,00";"15,00";\N;\N
"21509";"9399";"6";"2";"1";"80,00";"24,00";\N;"2023-07-26 01:40:40"
"21510";"9399";"7";"2";"1";"59,00";"15,00";\N;"2023-07-26 01:40:40"
"21511";"9463";"6";"2";"1";"80,00";"24,00";\N;\N
"21514";"9466";"6";"2";"1";"0,00";"0,00";\N;\N
"21515";"9466";"7";"2";"1";"0,00";"0,00";\N;\N
"21517";"9468";"6";"2";"1";"80,00";"30,00";\N;\N
"21518";"8954";"6";"2";"1";"80,00";"24,00";\N;"2023-07-28 23:34:35"
"21519";"8954";"7";"2";"1";"59,00";"15,00";\N;"2023-07-28 23:34:35"
"21520";"9469";"6";"2";"1";"80,00";"30,00";\N;\N
"21521";"9469";"7";"2";"1";"59,00";"15,00";\N;\N
"21522";"9470";"6";"2";"1";"80,00";"24,00";\N;\N
"21523";"9470";"7";"2";"1";"59,00";"15,00";\N;\N
"21524";"9471";"7";"2";"1";"59,00";"15,00";\N;\N
"21525";"9471";"8";"2";"1";"120,00";"35,00";\N;\N
"21526";"9471";"9";"2";"1";"40,00";"40,00";\N;\N
"21527";"9472";"7";"2";"1";"99,00";"15,00";\N;\N
"21528";"9472";"8";"2";"1";"190,00";"35,00";\N;\N
"21529";"9472";"14";"2";"1";"390,00";"35,00";\N;"2023-07-24 22:23:33"
"21530";"9376";"22";\N;"1";"80,00";"30,00";\N;\N
"21531";"9306";"7";\N;"1";"59,00";"15,00";\N;\N
"21532";"9306";"11";\N;"1";"129,00";"60,00";\N;\N
"21534";"9446";"6";\N;"1";"80,00";"30,00";\N;\N
"21541";"9476";"6";"2";"1";"80,00";"24,00";\N;\N
"21542";"9476";"7";"2";"1";"59,00";"15,00";\N;\N
"21543";"9372";"6";\N;"1";"80,00";"24,00";\N;\N
"21544";"9477";"6";"2";"1";"0,00";"24,00";\N;\N
"21547";"9478";"6";"2";"1";"80,00";"24,00";\N;\N
"21548";"9478";"14";"2";"1";"250,00";"27,00";\N;"2023-07-26 20:01:21"
"21549";"9362";"22";"2";"1";"80,00";"30,00";\N;"2023-07-24 22:19:51"
"21550";"9479";"6";"2";"1";"0,00";"0,00";\N;\N
"21551";"9479";"7";"2";"1";"0,00";"0,00";\N;\N
"21554";"9481";"8";"2";"1";"120,00";"27,00";\N;\N
"21555";"9287";"8";"2";"1";"120,00";"35,00";\N;"2023-07-26 16:38:29"
"21562";"9483";"8";"2";"1";"120,00";"35,00";\N;\N
"21563";"9484";"6";"2";"1";"80,00";"24,00";\N;\N
"21565";"9486";"6";"2";"1";"80,00";"30,00";\N;\N
"21566";"9486";"9";"2";"1";"40,00";"40,00";\N;\N
"21567";"8839";"6";\N;"1";"80,00";"24,00";\N;\N
"21568";"8839";"9";\N;"1";"40,00";"40,00";\N;\N
"21569";"8839";"11";\N;"1";"129,00";"60,00";\N;\N
"21574";"9490";"6";"2";"1";"0,00";"0,00";\N;\N
"21575";"9491";"15";"1";"1";"390,00";"67,00";\N;\N
"21576";"9492";"6";"2";"1";"80,00";"29,00";\N;\N
"21577";"9492";"10";"2";"1";"15,00";"15,00";\N;\N
"21578";"9493";"6";"2";"1";"80,00";"30,00";\N;\N
"21582";"9496";"6";"2";"1";"80,00";"30,00";\N;\N
"21583";"9497";"6";"2";"1";"0,00";"0,00";\N;\N
"21585";"9499";"6";"2";"1";"0,00";"30,00";\N;\N
"21586";"9265";"6";\N;"1";"80,00";"30,00";\N;\N
"21590";"9502";"6";"2";"1";"80,00";"30,00";\N;\N
"21591";"9502";"16";"2";"2";"500,00";"70,00";\N;"2023-07-26 20:38:31"
"21601";"9352";"6";"2";"1";"0,00";"0,00";\N;\N
"21602";"9253";"6";\N;"1";"80,00";"29,00";\N;\N
"21606";"9473";"6";"2";"2";"160,00";"48,00";\N;"2023-07-26 01:44:56"
"21607";"9473";"7";"2";"2";"118,00";"30,00";\N;"2023-07-26 01:44:56"
"21608";"9467";"6";\N;"1";"80,00";"24,00";\N;\N
"21609";"9386";"6";\N;"1";"80,00";"24,00";\N;\N
"21610";"9506";"6";"2";"1";"80,00";"30,00";\N;\N
"21613";"9464";"6";\N;"1";"80,00";"29,00";\N;\N
"21614";"9482";"8";"2";"1";"120,00";"35,00";\N;"2023-07-25 18:34:58"
"21615";"9402";"6";"2";"1";"80,00";"24,00";\N;"2023-07-24 20:42:58"
"21616";"9274";"6";"2";"1";"80,00";"24,00";\N;"2023-07-24 21:01:45"
"21617";"9461";"6";"2";"1";"80,00";"24,00";\N;"2023-07-24 21:22:34"
"21618";"9461";"7";"2";"1";"59,00";"15,00";\N;"2023-07-24 21:22:34"
"21619";"9507";"6";"2";"1";"50,00";"24,00";\N;\N
"21620";"9420";"6";"2";"1";"80,00";"30,00";\N;"2023-07-24 23:00:50"
"21621";"9420";"7";"2";"1";"59,00";"15,00";\N;"2023-07-24 23:00:50"
"21622";"9324";"6";\N;"1";"80,00";"29,00";\N;\N
"21623";"9304";"6";"2";"1";"80,00";"24,00";\N;"2023-07-24 21:37:53"
"21624";"9304";"7";"2";"1";"59,00";"15,00";\N;"2023-07-24 21:37:53"
"21628";"9465";"6";\N;"1";"80,00";"30,00";\N;\N
"21629";"9509";"6";"2";"1";"80,00";"30,00";\N;\N
"21630";"9355";"6";"2";"1";"0,00";"30,00";\N;"2023-07-24 22:18:01"
"21631";"9510";"6";"2";"1";"80,00";"30,00";\N;\N
"21632";"9511";"6";"2";"1";"80,00";"24,00";\N;\N
"21633";"9512";"6";"2";"1";"0,00";"0,00";\N;\N
"21634";"9512";"7";"2";"1";"0,00";"0,00";\N;\N
"21635";"9277";"22";\N;"1";"80,00";"30,00";\N;\N
"21637";"9514";"6";"2";"1";"80,00";"24,00";\N;\N
"21638";"9514";"7";"2";"1";"59,00";"15,00";\N;\N
"21639";"9428";"6";\N;"1";"80,00";"24,00";\N;\N
"21640";"9410";"6";\N;"1";"80,00";"24,00";\N;\N
"21641";"9368";"21";\N;"1";"40,00";"15,00";\N;\N
"21642";"9515";"6";"2";"1";"80,00";"30,00";\N;\N
"21643";"9515";"7";"2";"1";"59,00";"15,00";\N;\N
"21644";"9488";"6";"2";"1";"80,00";"24,00";\N;"2023-07-26 01:49:30"
"21645";"9488";"10";"2";"1";"15,00";"15,00";\N;"2023-07-26 01:49:30"
"21646";"9516";"12";\N;"1";"150,00";"30,00";\N;\N
"21647";"9517";"6";"2";"1";"80,00";"30,00";\N;\N
"21650";"9518";"6";"2";"1";"80,00";"30,00";\N;\N
"21652";"9520";"6";"2";"1";"80,00";"30,00";\N;\N
"21655";"9523";"6";"2";"1";"80,00";"24,00";\N;\N
"21660";"9485";"6";\N;"1";"80,00";"24,00";\N;\N
"21661";"9457";"6";"2";"1";"0,00";"0,00";\N;\N
"21662";"9457";"9";"2";"1";"0,00";"0,00";\N;\N
"21664";"9474";"6";"2";"1";"80,00";"24,00";\N;"2023-07-25 23:23:52"
"21665";"9474";"7";"2";"1";"59,00";"15,00";\N;"2023-07-25 23:23:52"
"21669";"9527";"6";"2";"1";"80,00";"30,00";\N;\N
"21670";"9527";"7";"2";"1";"59,00";"15,00";\N;\N
"21671";"9527";"9";"2";"1";"40,00";"40,00";\N;\N
"21672";"9528";"6";"2";"1";"80,00";"30,00";\N;\N
"21673";"9529";"6";"2";"1";"80,00";"30,00";\N;\N
"21674";"9529";"7";"2";"1";"59,00";"15,00";\N;\N
"21675";"9530";"8";"2";"1";"120,00";"35,00";\N;\N
"21676";"9531";"6";"2";"1";"0,00";"0,00";\N;\N
"21677";"9531";"7";"2";"1";"0,00";"0,00";\N;\N
"21678";"9532";"6";"2";"1";"80,00";"29,00";\N;\N
"21679";"9532";"7";"2";"1";"59,00";"15,00";\N;\N
"21680";"9533";"6";"2";"1";"80,00";"30,00";\N;\N
"21683";"9536";"6";"2";"1";"80,00";"27,00";\N;\N
"21684";"9536";"7";"2";"1";"59,00";"15,00";\N;\N
"21685";"9537";"6";"2";"1";"80,00";"29,00";\N;\N
"21687";"9538";"14";"2";"1";"250,00";"35,00";\N;"2023-07-26 20:08:06"
"21688";"9539";"6";"2";"1";"80,00";"24,00";\N;\N
"21689";"9539";"7";"2";"1";"59,00";"15,00";\N;\N
"21690";"9540";"6";"2";"1";"80,00";"24,00";\N;\N
"21693";"9543";"6";"2";"1";"80,00";"24,00";\N;\N
"21694";"9544";"6";"2";"1";"80,00";"24,00";\N;\N
"21698";"9546";"6";"2";"1";"80,00";"24,00";\N;\N
"21699";"9546";"7";"2";"1";"59,00";"15,00";\N;\N
"21700";"9546";"10";"2";"1";"15,00";"15,00";\N;\N
"21702";"9547";"6";"2";"1";"80,00";"30,00";\N;\N
"21703";"9547";"7";"2";"1";"59,00";"15,00";\N;\N
"21706";"9501";"6";\N;"1";"80,00";"24,00";\N;\N
"21708";"9548";"6";"2";"1";"80,00";"30,00";\N;"2023-07-26 16:38:01"
"21709";"9548";"10";"2";"1";"15,00";"15,00";\N;"2023-07-26 16:38:01"
"21710";"9549";"6";"2";"1";"0,00";"0,00";\N;\N
"21711";"9550";"6";"2";"1";"80,00";"24,00";\N;\N
"21712";"9550";"7";"2";"1";"59,00";"15,00";\N;\N
"21713";"9551";"6";"2";"1";"80,00";"29,00";\N;\N
"21714";"9552";"6";"2";"1";"80,00";"30,00";\N;\N
"21715";"9552";"7";"2";"1";"59,00";"15,00";\N;\N
"21717";"9553";"6";"2";"1";"0,00";"0,00";\N;\N
"21725";"9558";"6";"2";"1";"0,00";"0,00";\N;\N
"21727";"9559";"6";"2";"1";"80,00";"24,00";\N;"2023-07-26 01:31:07"
"21730";"9561";"6";"2";"1";"80,00";"27,00";\N;\N
"21731";"9561";"9";"2";"1";"40,00";"40,00";\N;\N
"21732";"9561";"19";"2";"1";"80,00";"30,00";\N;\N
"21733";"9525";"12";"2";"1";"150,00";"30,00";\N;"2023-07-26 22:00:13"
"21734";"9487";"6";\N;"1";"80,00";"24,00";\N;\N
"21736";"9563";"6";"2";"1";"80,00";"24,00";\N;\N
"21737";"9563";"7";"2";"1";"59,00";"15,00";\N;\N
"21738";"9564";"6";"2";"1";"80,00";"24,00";\N;\N
"21739";"9456";"6";\N;"1";"80,00";"24,00";\N;\N
"21744";"9364";"6";\N;"1";"80,00";"29,00";\N;\N
"21747";"9498";"6";"2";"1";"80,00";"27,00";\N;"2023-07-26 16:42:34"
"21748";"9566";"12";"2";"1";"150,00";"25,00";\N;"2023-07-26 14:31:56"
"21749";"9567";"6";"2";"1";"80,00";"24,00";\N;\N
"21750";"9567";"10";"2";"1";"15,00";"15,00";\N;\N
"21751";"9568";"6";"2";"1";"80,00";"24,00";\N;\N
"21754";"9570";"6";"2";"1";"80,00";"24,00";\N;\N
"21755";"9571";"6";"2";"1";"80,00";"30,00";\N;\N
"21756";"9556";"6";\N;"1";"80,00";"29,00";\N;\N
"21757";"9572";"6";"2";"1";"80,00";"27,00";\N;\N
"21758";"9572";"9";"2";"1";"40,00";"40,00";\N;\N
"21759";"9534";"6";"2";"1";"80,00";"24,00";\N;"2023-07-26 20:56:40"
"21760";"9522";"6";\N;"1";"80,00";"24,00";\N;\N
"21761";"9573";"6";"2";"1";"80,00";"30,00";\N;\N
"21762";"9574";"6";"2";"1";"80,00";"24,00";\N;\N
"21763";"9574";"7";"2";"1";"59,00";"15,00";\N;\N
"21764";"9574";"9";"2";"1";"40,00";"40,00";\N;\N
"21765";"9575";"6";"2";"1";"80,00";"30,00";\N;\N
"21767";"9577";"6";"2";"1";"80,00";"24,00";\N;\N
"21768";"9577";"7";"2";"1";"59,00";"15,00";\N;\N
"21770";"9579";"6";"2";"1";"80,00";"29,00";\N;\N
"21771";"9580";"6";"2";"1";"0,00";"0,00";\N;\N
"21772";"9443";"6";"2";"1";"80,00";"24,00";\N;"2023-07-28 19:10:24"
"21773";"9443";"7";"2";"1";"59,00";"15,00";\N;"2023-07-28 19:10:24"
"21775";"9582";"6";"2";"1";"80,00";"30,00";\N;\N
"21777";"9542";"15";"2";"1";"600,00";"67,00";\N;"2023-08-01 21:46:12"
"21781";"9395";"12";\N;"1";"150,00";"25,00";\N;\N
"21782";"9581";"8";\N;"1";"120,00";"35,00";\N;\N
"21783";"9583";"6";"2";"1";"80,00";"24,00";\N;"2023-07-27 22:11:16"
"21784";"9583";"7";"2";"1";"59,00";"15,00";\N;"2023-07-27 22:11:16"
"21788";"9586";"6";"2";"1";"80,00";"29,00";\N;\N
"21789";"9586";"7";"2";"1";"59,00";"15,00";\N;\N
"21790";"9587";"6";"2";"1";"0,00";"30,00";\N;\N
"21796";"9588";"6";\N;"1";"80,00";"30,00";\N;\N
"21797";"9535";"6";\N;"1";"80,00";"30,00";\N;\N
"21800";"9591";"6";\N;"1";"80,00";"30,00";\N;\N
"21801";"9591";"7";\N;"1";"59,00";"15,00";\N;\N
"21802";"9284";"8";\N;"1";"120,00";"27,00";\N;\N
"21803";"9519";"6";\N;"1";"80,00";"30,00";\N;\N
"21809";"9312";"6";\N;"1";"80,00";"24,00";\N;\N
"21810";"9312";"7";\N;"1";"59,00";"15,00";\N;\N
"21811";"9569";"6";"2";"1";"0,00";"0,00";\N;\N
"21812";"9569";"9";"2";"1";"0,00";"0,00";\N;\N
"21813";"9592";"12";"2";"1";"150,00";"30,00";\N;"2023-07-27 21:17:08"
"21814";"9144";"6";\N;"1";"80,00";"24,00";\N;\N
"21815";"9240";"22";\N;"1";"80,00";"30,00";\N;\N
"21816";"9593";"6";"2";"1";"80,00";"24,00";\N;\N
"21817";"9594";"6";"2";"1";"80,00";"24,00";\N;\N
"21818";"9595";"6";"2";"1";"0,00";"0,00";\N;\N
"21819";"9595";"7";"2";"1";"0,00";"0,00";\N;\N
"21820";"9595";"10";"2";"1";"0,00";"0,00";\N;\N
"21822";"9596";"6";"2";"1";"80,00";"24,00";\N;\N
"21823";"9596";"7";"2";"1";"59,00";"15,00";\N;\N
"21824";"9596";"10";"2";"1";"0,00";"0,00";\N;\N
"21825";"9565";"6";"2";"1";"80,00";"24,00";\N;"2023-07-26 22:48:16"
"21826";"9565";"10";"2";"1";"15,00";"15,00";\N;"2023-07-26 22:48:16"
"21829";"9598";"12";"2";"1";"150,00";"25,00";\N;"2023-07-27 14:11:10"
"21830";"9599";"6";"2";"1";"80,00";"30,00";\N;\N
"21831";"9599";"7";"2";"1";"59,00";"15,00";\N;\N
"21832";"9600";"6";"2";"1";"80,00";"30,00";\N;\N
"21833";"9600";"9";"2";"1";"40,00";"40,00";\N;\N
"21834";"9600";"12";"2";"1";"150,00";"30,00";\N;"2023-07-27 21:20:35"
"21837";"9494";"6";"2";"1";"80,00";"24,00";\N;"2023-07-26 15:05:24"
"21838";"9494";"7";"2";"1";"59,00";"15,00";\N;"2023-07-26 15:05:24"
"21839";"9494";"10";"2";"1";"15,00";"15,00";\N;"2023-07-26 15:05:24"
"21840";"9602";"6";"2";"1";"80,00";"24,00";\N;\N
"21841";"9353";"6";\N;"1";"80,00";"30,00";\N;\N
"21842";"9353";"9";\N;"1";"40,00";"40,00";\N;\N
"21846";"9371";"6";\N;"1";"80,00";"30,00";\N;\N
"21847";"9380";"6";\N;"1";"80,00";"30,00";\N;\N
"21848";"9397";"6";\N;"1";"80,00";"27,00";\N;\N
"21849";"9397";"10";\N;"1";"15,00";"15,00";\N;\N
"21850";"9604";"6";"2";"1";"80,00";"24,00";\N;\N
"21851";"9605";"6";"2";"1";"80,00";"24,00";\N;\N
"21854";"9403";"6";\N;"1";"80,00";"27,00";\N;\N
"21859";"9607";"6";\N;"1";"0,00";"30,00";\N;\N
"21860";"9607";"16";\N;"1";"250,00";"35,00";\N;\N
"21861";"9445";"6";\N;"1";"80,00";"24,00";\N;\N
"21862";"9445";"9";\N;"1";"40,00";"40,00";\N;\N
"21864";"9325";"12";\N;"1";"150,00";"30,00";\N;\N
"21865";"9444";"6";\N;"1";"80,00";"24,00";\N;\N
"21866";"9608";"6";"2";"1";"0,00";"0,00";\N;\N
"21867";"9608";"10";"2";"1";"0,00";"0,00";\N;\N
"21871";"9610";"6";"2";"1";"80,00";"30,00";\N;\N
"21872";"9611";"6";"2";"1";"80,00";"29,00";\N;\N
"21873";"9611";"9";"2";"1";"40,00";"40,00";\N;\N
"21874";"9612";"6";"2";"1";"80,00";"29,00";\N;\N
"21875";"9612";"7";"2";"1";"59,00";"15,00";\N;\N
"21876";"9613";"6";"2";"1";"80,00";"30,00";\N;\N
"21878";"9615";"6";"2";"1";"80,00";"24,00";\N;\N
"21879";"9442";"7";\N;"1";"59,00";"15,00";\N;\N
"21880";"9442";"8";\N;"1";"120,00";"35,00";\N;\N
"21883";"9440";"6";\N;"1";"80,00";"30,00";\N;\N
"21884";"9440";"7";\N;"1";"59,00";"15,00";\N;\N
"21885";"9439";"6";\N;"1";"80,00";"24,00";\N;\N
"21888";"9436";"6";\N;"1";"80,00";"24,00";\N;\N
"21889";"9435";"6";\N;"1";"80,00";"24,00";\N;\N
"21890";"9431";"6";\N;"1";"80,00";"24,00";\N;\N
"21892";"9430";"6";\N;"1";"80,00";"29,00";\N;\N
"21893";"9422";"6";"2";"1";"80,00";"30,00";\N;"2023-08-01 20:01:21"
"21894";"9422";"7";"2";"1";"59,00";"15,00";\N;"2023-08-01 20:01:21"
"21895";"9422";"9";"2";"1";"40,00";"40,00";\N;"2023-08-01 20:01:21"
"21896";"9421";"6";\N;"1";"80,00";"30,00";\N;\N
"21898";"9412";"6";\N;"1";"80,00";"24,00";\N;\N
"21902";"9619";"6";\N;"1";"80,00";"30,00";\N;\N
"21903";"9619";"10";\N;"1";"15,00";"15,00";\N;\N
"21904";"9620";"6";"2";"2";"160,00";"60,00";\N;\N
"21905";"9621";"6";"2";"1";"0,00";"0,00";\N;\N
"21906";"9621";"7";"2";"1";"0,00";"0,00";\N;\N
"21907";"9622";"6";"2";"1";"80,00";"24,00";\N;\N
"21908";"9622";"10";"2";"1";"15,00";"15,00";\N;\N
"21911";"9624";"6";"2";"1";"80,00";"29,00";\N;\N
"21912";"9624";"7";"2";"1";"59,00";"15,00";\N;\N
"21913";"9624";"10";"2";"1";"0,00";"0,00";\N;\N
"21914";"9441";"6";\N;"1";"80,00";"30,00";\N;\N
"21916";"9626";"6";"2";"1";"80,00";"30,00";\N;\N
"21917";"9626";"9";"2";"1";"40,00";"40,00";\N;\N
"21918";"9627";"6";"2";"1";"80,00";"24,00";\N;\N
"21919";"9628";"8";"2";"1";"120,00";"27,00";\N;\N
"21920";"9512";"22";\N;"1";"80,00";"30,00";\N;\N
"21922";"9392";"6";\N;"1";"80,00";"24,00";\N;\N
"21923";"9392";"9";\N;"1";"40,00";"40,00";\N;\N
"21927";"9633";"8";"2";"1";"120,00";"35,00";\N;\N
"21928";"9634";"6";"2";"1";"0,00";"0,00";\N;\N
"21929";"9635";"6";"2";"1";"0,00";"0,00";\N;\N
"21930";"9636";"6";"2";"1";"80,00";"29,00";\N;\N
"21931";"9636";"7";"2";"1";"59,00";"15,00";\N;\N
"21932";"9636";"10";"2";"1";"0,00";"0,00";\N;\N
"21934";"9580";"22";\N;"1";"80,00";"30,00";\N;\N
"21935";"9638";"6";"2";"1";"80,00";"30,00";\N;\N
"21936";"9638";"10";"2";"1";"15,00";"15,00";\N;\N
"21942";"9643";"6";"2";"1";"80,00";"24,00";\N;\N
"21943";"9643";"9";"2";"1";"40,00";"40,00";\N;\N
"21944";"9545";"9";\N;"1";"40,00";"40,00";\N;\N
"21945";"9545";"10";\N;"1";"15,00";"15,00";\N;\N
"21946";"9545";"12";\N;"1";"150,00";"25,00";\N;\N
"21947";"9394";"6";"2";"1";"80,00";"24,00";\N;"2023-07-28 22:30:54"
"21948";"9629";"6";"2";"1";"80,00";"30,00";\N;"2023-07-29 02:49:07"
"21952";"9644";"6";"2";"1";"0,00";"0,00";\N;\N
"21953";"9644";"7";"2";"1";"0,00";"0,00";\N;\N
"21954";"9584";"6";"2";"1";"80,00";"24,00";\N;"2023-07-28 23:35:56"
"21955";"9584";"9";"2";"1";"40,00";"40,00";\N;"2023-07-28 23:35:56"
"21956";"9645";"6";"2";"1";"80,00";"29,00";\N;\N
"21961";"9642";"6";\N;"2";"160,00";"48,00";\N;\N
"21962";"9647";"6";"2";"1";"80,00";"27,00";\N;\N
"21964";"9597";"6";"2";"1";"80,00";"24,00";\N;"2023-07-29 15:43:55"
"21965";"9597";"7";"2";"1";"59,00";"15,00";\N;"2023-07-29 15:43:55"
"21966";"9639";"6";"2";"1";"0,00";"0,00";\N;\N
"21967";"9216";"6";\N;"1";"80,00";"24,00";\N;\N
"21968";"9504";"6";\N;"1";"80,00";"24,00";\N;\N
"21969";"9504";"9";\N;"1";"40,00";"40,00";\N;\N
"21971";"9500";"6";\N;"1";"80,00";"29,00";\N;\N
"21972";"9508";"6";\N;"1";"80,00";"30,00";\N;\N
"21973";"9508";"7";\N;"1";"59,00";"15,00";\N;\N
"21974";"9508";"9";\N;"1";"40,00";"40,00";\N;\N
"21978";"9480";"6";"2";"1";"80,00";"30,00";\N;"2023-07-27 18:33:39"
"21979";"9480";"9";"2";"1";"40,00";"40,00";\N;"2023-07-27 18:33:39"
"21980";"9480";"16";"2";"1";"250,00";"35,00";\N;"2023-07-27 18:33:39"
"21981";"9513";"6";\N;"1";"80,00";"30,00";\N;\N
"21982";"9333";"6";\N;"1";"0,00";"24,00";\N;\N
"21983";"9557";"6";\N;"1";"80,00";"24,00";\N;\N
"21984";"9503";"6";\N;"1";"80,00";"24,00";\N;\N
"21985";"9521";"6";\N;"1";"80,00";"24,00";\N;\N
"21986";"9489";"6";\N;"1";"80,00";"24,00";\N;\N
"21987";"9489";"7";\N;"1";"59,00";"15,00";\N;\N
"21988";"9578";"6";\N;"1";"80,00";"24,00";\N;\N
"21992";"9625";"6";"2";"1";"0,00";"0,00";\N;\N
"21993";"9576";"6";\N;"1";"80,00";"30,00";\N;\N
"21994";"9631";"6";\N;"1";"80,00";"30,00";\N;\N
"21995";"9650";"6";"2";"1";"80,00";"24,00";\N;\N
"21996";"9650";"10";"2";"1";"15,00";"15,00";\N;\N
"21997";"9651";"6";"2";"1";"80,00";"30,00";\N;\N
"21998";"9601";"6";\N;"1";"80,00";"24,00";\N;\N
"21999";"9601";"9";\N;"1";"40,00";"40,00";\N;\N
"22000";"9652";"6";"2";"1";"80,00";"24,00";\N;\N
"22004";"9655";"6";"2";"1";"80,00";"29,00";\N;\N
"22005";"9656";"6";"2";"1";"80,00";"24,00";\N;\N
"22006";"9656";"10";"2";"1";"15,00";"15,00";\N;\N
"22007";"9657";"6";"2";"1";"80,00";"24,00";\N;\N
"22008";"9657";"9";"2";"1";"40,00";"40,00";\N;\N
"22009";"9658";"6";"2";"1";"0,00";"0,00";\N;\N
"22010";"9659";"6";"2";"1";"80,00";"27,00";\N;\N
"22011";"9659";"9";"2";"1";"40,00";"40,00";\N;\N
"22012";"9660";"6";"2";"1";"0,00";"0,00";\N;\N
"22013";"9660";"9";"2";"1";"0,00";"0,00";\N;\N
"22014";"9661";"12";"2";"1";"150,00";"30,00";\N;"2023-07-27 21:21:06"
"22015";"9662";"6";"2";"1";"80,00";"24,00";\N;\N
"22016";"9341";"14";\N;"1";"250,00";"27,00";\N;\N
"22018";"9664";"6";"2";"1";"80,00";"30,00";\N;\N
"22019";"9505";"6";"2";"1";"80,00";"24,00";\N;"2023-07-28 23:35:32"
"22020";"9665";"9";"2";"1";"40,00";"40,00";\N;\N
"22021";"9665";"15";"2";"1";"390,00";"67,00";\N;"2023-07-28 20:43:50"
"22023";"9667";"6";"2";"1";"80,00";"24,00";\N;\N
"22024";"9667";"7";"2";"1";"59,00";"15,00";\N;\N
"22025";"9668";"6";"2";"1";"80,00";"24,00";\N;\N
"22026";"9668";"9";"2";"1";"40,00";"40,00";\N;\N
"22027";"9669";"6";"2";"1";"80,00";"24,00";\N;\N
"22034";"9630";"6";\N;"1";"80,00";"30,00";\N;\N
"22035";"9554";"6";\N;"1";"80,00";"29,00";\N;\N
"22036";"9672";"6";"2";"1";"80,00";"29,00";\N;\N
"22037";"9673";"6";"2";"1";"80,00";"30,00";\N;\N
"22038";"9673";"7";"2";"1";"59,00";"15,00";\N;\N
"22039";"9674";"6";"2";"1";"80,00";"24,00";\N;\N
"22046";"9679";"6";"2";"1";"0,00";"0,00";\N;\N
"22057";"9685";"6";"2";"1";"80,00";"27,00";\N;\N
"22058";"9685";"9";"2";"1";"40,00";"40,00";\N;\N
"22062";"9687";"6";"2";"1";"80,00";"24,00";\N;\N
"22063";"9687";"7";"2";"1";"59,00";"15,00";\N;\N
"22064";"9687";"10";"2";"1";"0,00";"0,00";\N;\N
"22065";"9688";"6";"2";"1";"80,00";"30,00";\N;\N
"22066";"9688";"9";"2";"1";"40,00";"40,00";\N;\N
"22067";"9688";"10";"2";"1";"15,00";"15,00";\N;\N
