"id";"id_cliente";"id_tipo_servico";"valor";"valor_fornecedor"
"32104";"1710";"8";"160,00";\N
"32105";"1710";"7";"59,00";\N
"32106";"1710";"6";"95,00";\N
"32107";"1711";"23";"700,00";\N
"32108";"1711";"22";"95,00";\N
"32109";"1711";"21";"47,50";\N
"32110";"1711";"20";"30,00";\N
"32111";"1711";"19";"95,00";\N
"32112";"1711";"17";"200,00";\N
"32113";"1711";"16";"290,00";\N
"32114";"1711";"15";"450,00";\N
"32115";"1711";"14";"350,00";\N
"32116";"1711";"13";"290,00";\N
"32117";"1711";"12";"190,00";\N
"32118";"1711";"11";"129,00";\N
"32119";"1711";"10";"15,00";\N
"32120";"1711";"9";"40,00";\N
"32121";"1711";"8";"160,00";\N
"32122";"1711";"7";"59,00";\N
"32123";"1711";"6";"95,00";\N
"32124";"1712";"23";"700,00";\N
"32125";"1712";"22";"95,00";\N
"32126";"1712";"21";"47,50";\N
"32127";"1712";"20";"30,00";\N
"32128";"1712";"19";"95,00";\N
"32129";"1712";"17";"200,00";\N
"32130";"1712";"16";"290,00";\N
"32131";"1712";"15";"450,00";\N
"32132";"1712";"14";"350,00";\N
"32133";"1712";"13";"290,00";\N
"32134";"1712";"12";"190,00";\N
"32135";"1712";"11";"129,00";\N
"32136";"1712";"10";"15,00";\N
"32137";"1712";"9";"40,00";\N
"32138";"1712";"8";"160,00";\N
"32139";"1712";"7";"59,00";\N
"32140";"1712";"6";"95,00";\N
"32141";"1713";"23";"700,00";\N
"32142";"1713";"22";"95,00";\N
"32143";"1713";"21";"47,50";\N
"32144";"1713";"20";"30,00";\N
"32145";"1713";"19";"95,00";\N
"32146";"1713";"17";"200,00";\N
"32147";"1713";"16";"290,00";\N
"32148";"1713";"15";"450,00";\N
"32149";"1713";"14";"350,00";\N
"32150";"1713";"13";"290,00";\N
"32151";"1713";"12";"190,00";\N
"32152";"1713";"11";"129,00";\N
"32153";"1713";"10";"15,00";\N
"32154";"1713";"9";"40,00";\N
"32155";"1713";"8";"160,00";\N
"32156";"1713";"7";"59,00";\N
"32157";"1713";"6";"95,00";\N
"32158";"1714";"23";"700,00";\N
"32159";"1714";"22";"95,00";\N
"32160";"1714";"21";"47,50";\N
"32161";"1714";"20";"30,00";\N
"32162";"1714";"19";"95,00";\N
"32163";"1714";"17";"200,00";\N
"32164";"1714";"16";"290,00";\N
"32165";"1714";"15";"450,00";\N
"32166";"1714";"14";"350,00";\N
"32167";"1714";"13";"290,00";\N
"32168";"1714";"12";"190,00";\N
"32169";"1714";"11";"129,00";\N
"32170";"1714";"10";"15,00";\N
"32171";"1714";"9";"40,00";\N
"32172";"1714";"8";"160,00";\N
"32173";"1714";"7";"59,00";\N
"32174";"1714";"6";"95,00";\N
"32175";"1715";"23";"700,00";\N
"32176";"1715";"22";"95,00";\N
"32177";"1715";"21";"47,50";\N
"32178";"1715";"20";"30,00";\N
"32179";"1715";"19";"95,00";\N
"32180";"1715";"17";"200,00";\N
"32181";"1715";"16";"290,00";\N
"32182";"1715";"15";"450,00";\N
"32183";"1715";"14";"350,00";\N
"32184";"1715";"13";"290,00";\N
"32185";"1715";"12";"190,00";\N
"32186";"1715";"11";"129,00";\N
"32187";"1715";"10";"15,00";\N
"32188";"1715";"9";"40,00";\N
"32189";"1715";"8";"160,00";\N
"32190";"1715";"7";"59,00";\N
"32191";"1715";"6";"95,00";\N
"32192";"1716";"23";"700,00";"0,00"
"32193";"1716";"22";"95,00";"0,00"
"32194";"1716";"21";"47,50";"0,00"
"32195";"1716";"20";"30,00";"0,00"
"32196";"1716";"19";"95,00";"0,00"
"32197";"1716";"17";"200,00";"0,00"
"32198";"1716";"16";"290,00";"0,00"
"32199";"1716";"15";"450,00";"0,00"
"32200";"1716";"14";"350,00";"0,00"
"32201";"1716";"13";"290,00";"0,00"
"32202";"1716";"12";"190,00";"0,00"
"32203";"1716";"11";"129,00";"0,00"
"32204";"1716";"10";"15,00";"0,00"
"32205";"1716";"9";"40,00";"0,00"
"32206";"1716";"8";"160,00";"0,00"
"32207";"1716";"7";"59,00";"0,00"
"32208";"1716";"6";"95,00";"0,00"
"32209";"1717";"23";"700,00";\N
"32210";"1717";"22";"95,00";\N
"32211";"1717";"21";"47,50";\N
"32212";"1717";"20";"30,00";\N
"32213";"1717";"19";"95,00";\N
"32214";"1717";"17";"200,00";\N
"32215";"1717";"16";"290,00";\N
"32216";"1717";"15";"450,00";\N
"32217";"1717";"14";"350,00";\N
"32218";"1717";"13";"290,00";\N
"32219";"1717";"12";"190,00";\N
"32220";"1717";"11";"129,00";\N
"32221";"1717";"10";"15,00";\N
"32222";"1717";"9";"40,00";\N
"32223";"1717";"8";"160,00";\N
"32224";"1717";"7";"59,00";\N
"32225";"1717";"6";"95,00";\N
"32226";"1718";"23";"700,00";"0,00"
"32227";"1718";"22";"95,00";"0,00"
"32228";"1718";"21";"47,50";"0,00"
"32229";"1718";"20";"30,00";"0,00"
"32230";"1718";"19";"95,00";"0,00"
"32231";"1718";"17";"200,00";"0,00"
"32232";"1718";"16";"290,00";"0,00"
"32233";"1718";"15";"450,00";"0,00"
"32234";"1718";"14";"350,00";"0,00"
"32235";"1718";"13";"290,00";"0,00"
"32236";"1718";"12";"190,00";"0,00"
"32237";"1718";"11";"129,00";"0,00"
"32238";"1718";"10";"15,00";"0,00"
"32239";"1718";"9";"20,00";"0,00"
"32240";"1718";"8";"160,00";"0,00"
"32241";"1718";"7";"59,00";"0,00"
"32242";"1718";"6";"95,00";"0,00"
"32255";"1719";"6";"95,00";\N
"32256";"1719";"7";"59,00";\N
"32257";"1719";"8";"160,00";\N
"32258";"1719";"9";"40,00";\N
"32259";"1719";"10";"15,00";\N
"32260";"1719";"11";"129,00";\N
"32261";"1719";"12";"190,00";\N
"32262";"1719";"13";"290,00";\N
"32263";"1719";"14";"350,00";\N
"32264";"1719";"15";"450,00";\N
"32265";"1719";"16";"290,00";\N
"32266";"1719";"17";"200,00";\N
"32267";"1719";"19";"95,00";\N
"32268";"1719";"20";"30,00";\N
"32269";"1719";"21";"47,50";\N
"32270";"1719";"22";"95,00";\N
"32271";"1719";"23";"700,00";\N
"32286";"1720";"6";"79,00";"0,00"
"32287";"1720";"7";"59,00";"0,00"
"32288";"1720";"8";"160,00";"0,00"
"32289";"1720";"9";"40,00";"0,00"
"32290";"1720";"10";"15,00";"0,00"
"32291";"1720";"11";"129,00";"0,00"
"32292";"1720";"12";"190,00";"0,00"
"32293";"1720";"13";"290,00";"0,00"
"32294";"1720";"14";"350,00";"0,00"
"32295";"1720";"15";"450,00";"0,00"
"32296";"1720";"16";"290,00";"0,00"
"32297";"1720";"17";"200,00";"0,00"
"32298";"1720";"19";"79,00";"0,00"
"32299";"1720";"20";"30,00";"0,00"
"32300";"1720";"21";"39,50";"0,00"
"32301";"1720";"22";"79,00";"0,00"
"32302";"1720";"23";"700,00";\N
"32317";"1721";"6";"95,00";"0,00"
"32318";"1721";"7";"59,00";"0,00"
"32319";"1721";"8";"250,00";"0,00"
"32320";"1721";"9";"40,00";"0,00"
"32321";"1721";"10";"25,00";"0,00"
"32322";"1721";"11";"250,00";"0,00"
"32323";"1721";"12";"150,00";"0,00"
"32324";"1721";"13";"250,00";"0,00"
"32325";"1721";"14";"250,00";"0,00"
"32326";"1721";"15";"450,00";"0,00"
"32327";"1721";"16";"250,00";"0,00"
"32328";"1721";"17";"200,00";"0,00"
"32329";"1721";"19";"95,00";"0,00"
"32330";"1721";"20";"30,00";"0,00"
"32331";"1721";"21";"42,50";"0,00"
"32332";"1721";"22";"95,00";"0,00"
"32348";"1722";"6";"95,00";\N
"32349";"1722";"7";"99,00";\N
"32350";"1722";"8";"250,00";\N
"32351";"1722";"9";"40,00";\N
"32352";"1722";"10";"25,00";\N
"32353";"1722";"11";"250,00";\N
"32354";"1722";"12";"150,00";\N
"32355";"1722";"13";"250,00";\N
"32356";"1722";"14";"250,00";\N
"32357";"1722";"15";"450,00";\N
"32358";"1722";"16";"250,00";\N
"32359";"1722";"17";"200,00";\N
"32360";"1722";"19";"95,00";\N
"32361";"1722";"20";"30,00";\N
"32362";"1722";"21";"42,50";\N
"32363";"1722";"22";"95,00";\N
"32379";"1723";"6";"95,00";\N
"32380";"1723";"7";"59,00";\N
"32381";"1723";"8";"160,00";\N
"32382";"1723";"9";"40,00";\N
"32383";"1723";"10";"15,00";\N
"32384";"1723";"11";"129,00";\N
"32385";"1723";"12";"190,00";\N
"32386";"1723";"13";"290,00";\N
"32387";"1723";"14";"350,00";\N
"32388";"1723";"15";"450,00";\N
"32389";"1723";"16";"290,00";\N
"32390";"1723";"17";"200,00";\N
"32391";"1723";"19";"95,00";\N
"32392";"1723";"20";"30,00";\N
"32393";"1723";"21";"47,50";\N
"32394";"1723";"22";"95,00";\N
"32395";"1723";"23";"700,00";\N
"32410";"1724";"6";"95,00";\N
"32411";"1724";"7";"59,00";\N
"32412";"1724";"8";"160,00";\N
"32413";"1724";"9";"40,00";\N
"32414";"1724";"10";"15,00";\N
"32415";"1724";"11";"129,00";\N
"32416";"1724";"12";"190,00";\N
"32417";"1724";"13";"290,00";\N
"32418";"1724";"14";"350,00";\N
"32419";"1724";"15";"450,00";\N
"32420";"1724";"16";"290,00";\N
"32421";"1724";"17";"200,00";\N
"32422";"1724";"19";"95,00";\N
"32423";"1724";"20";"30,00";\N
"32424";"1724";"21";"47,50";\N
"32425";"1724";"22";"95,00";\N
"32426";"1724";"23";"700,00";\N
"32441";"1725";"6";"160,00";\N
"32442";"1725";"7";"99,00";\N
"32443";"1725";"8";"190,00";\N
"32444";"1725";"9";"60,00";\N
"32445";"1725";"10";"15,00";\N
"32446";"1725";"11";"129,00";\N
"32447";"1725";"12";"250,00";\N
"32448";"1725";"13";"390,00";\N
"32449";"1725";"14";"390,00";\N
"32450";"1725";"15";"590,00";\N
"32451";"1725";"16";"390,00";\N
"32452";"1725";"17";"200,00";\N
"32453";"1725";"19";"160,00";\N
"32454";"1725";"20";"30,00";\N
"32455";"1725";"21";"80,00";\N
"32456";"1725";"22";"160,00";\N
"32472";"1726";"6";"95,00";\N
"32473";"1726";"7";"59,00";\N
"32474";"1726";"8";"160,00";\N
"32475";"1726";"9";"40,00";\N
"32476";"1726";"10";"15,00";\N
"32477";"1726";"11";"129,00";\N
"32478";"1726";"12";"190,00";\N
"32479";"1726";"13";"290,00";\N
"32480";"1726";"14";"350,00";\N
"32481";"1726";"15";"450,00";\N
"32482";"1726";"16";"290,00";\N
"32483";"1726";"17";"200,00";\N
"32484";"1726";"19";"95,00";\N
"32485";"1726";"20";"30,00";\N
"32486";"1726";"21";"47,50";\N
"32487";"1726";"22";"95,00";\N
"32488";"1726";"23";"700,00";\N
"32503";"1727";"6";"79,00";"0,00"
"32504";"1727";"7";"59,00";"0,00"
"32505";"1727";"8";"160,00";"0,00"
"32506";"1727";"9";"40,00";"0,00"
"32507";"1727";"10";"15,00";"0,00"
"32508";"1727";"11";"129,00";"0,00"
"32509";"1727";"12";"190,00";"0,00"
"32510";"1727";"13";"290,00";"0,00"
"32511";"1727";"14";"350,00";"0,00"
"32512";"1727";"15";"450,00";"0,00"
"32513";"1727";"16";"290,00";"0,00"
"32514";"1727";"17";"0,00";"0,00"
"32515";"1727";"19";"95,00";"0,00"
"32516";"1727";"20";"30,00";"0,00"
"32517";"1727";"21";"39,50";"0,00"
"32518";"1727";"22";"79,00";"0,00"
"32519";"1727";"23";"700,00";"0,00"
"32534";"1728";"6";"95,00";\N
"32535";"1728";"7";"99,00";\N
"32536";"1728";"8";"250,00";\N
"32537";"1728";"9";"40,00";\N
"32538";"1728";"10";"25,00";\N
"32539";"1728";"11";"250,00";\N
"32540";"1728";"12";"150,00";\N
"32541";"1728";"13";"250,00";\N
"32542";"1728";"14";"250,00";\N
"32543";"1728";"15";"450,00";\N
"32544";"1728";"16";"250,00";\N
"32545";"1728";"17";"200,00";\N
"32546";"1728";"19";"95,00";\N
"32547";"1728";"20";"30,00";\N
"32548";"1728";"21";"42,50";\N
"32549";"1728";"22";"95,00";\N
"32565";"1729";"6";"95,00";\N
"32566";"1729";"7";"99,00";\N
"32567";"1729";"8";"250,00";\N
"32568";"1729";"9";"40,00";\N
"32569";"1729";"10";"25,00";\N
"32570";"1729";"11";"250,00";\N
"32571";"1729";"12";"150,00";\N
"32572";"1729";"13";"250,00";\N
"32573";"1729";"14";"250,00";\N
"32574";"1729";"15";"450,00";\N
"32575";"1729";"16";"250,00";\N
"32576";"1729";"17";"200,00";\N
"32577";"1729";"19";"95,00";\N
"32578";"1729";"20";"30,00";\N
"32579";"1729";"21";"42,50";\N
"32580";"1729";"22";"95,00";\N
"32596";"1730";"6";"95,00";\N
"32597";"1730";"7";"59,00";\N
"32598";"1730";"8";"160,00";\N
"32599";"1730";"9";"40,00";\N
"32600";"1730";"10";"15,00";\N
"32601";"1730";"11";"129,00";\N
"32602";"1730";"12";"190,00";\N
"32603";"1730";"13";"290,00";\N
"32604";"1730";"14";"350,00";\N
"32605";"1730";"15";"450,00";\N
"32606";"1730";"16";"290,00";\N
"32607";"1730";"17";"200,00";\N
"32608";"1730";"19";"95,00";\N
"32609";"1730";"20";"30,00";\N
"32610";"1730";"21";"47,50";\N
"32611";"1730";"22";"95,00";\N
"32612";"1730";"23";"700,00";\N
"32627";"1731";"6";"95,00";\N
"32628";"1731";"7";"59,00";\N
"32629";"1731";"8";"160,00";\N
"32630";"1731";"9";"40,00";\N
"32631";"1731";"10";"15,00";\N
"32632";"1731";"11";"129,00";\N
"32633";"1731";"12";"190,00";\N
"32634";"1731";"13";"290,00";\N
"32635";"1731";"14";"350,00";\N
"32636";"1731";"15";"450,00";\N
"32637";"1731";"16";"290,00";\N
"32638";"1731";"17";"200,00";\N
"32639";"1731";"19";"95,00";\N
"32640";"1731";"20";"30,00";\N
"32641";"1731";"21";"47,50";\N
"32642";"1731";"22";"95,00";\N
"32643";"1731";"23";"700,00";\N
"32658";"1732";"6";"95,00";\N
"32659";"1732";"7";"99,00";\N
"32660";"1732";"8";"250,00";\N
"32661";"1732";"9";"40,00";\N
"32662";"1732";"10";"25,00";\N
"32663";"1732";"11";"250,00";\N
"32664";"1732";"12";"150,00";\N
"32665";"1732";"13";"250,00";\N
"32666";"1732";"14";"250,00";\N
"32667";"1732";"15";"450,00";\N
"32668";"1732";"16";"250,00";\N
"32669";"1732";"17";"200,00";\N
"32670";"1732";"19";"95,00";\N
"32671";"1732";"20";"30,00";\N
"32672";"1732";"21";"42,50";\N
"32673";"1732";"22";"95,00";\N
"32689";"1733";"6";"95,00";\N
"32690";"1733";"7";"59,00";\N
"32691";"1733";"8";"160,00";\N
"32692";"1733";"9";"40,00";\N
"32693";"1733";"10";"15,00";\N
"32694";"1733";"11";"129,00";\N
"32695";"1733";"12";"190,00";\N
"32696";"1733";"13";"290,00";\N
"32697";"1733";"14";"350,00";\N
"32698";"1733";"15";"450,00";\N
"32699";"1733";"16";"290,00";\N
"32700";"1733";"17";"200,00";\N
"32701";"1733";"19";"95,00";\N
"32702";"1733";"20";"30,00";\N
"32703";"1733";"21";"47,50";\N
"32704";"1733";"22";"95,00";\N
"32705";"1733";"23";"700,00";\N
"32720";"1734";"6";"95,00";\N
"32721";"1734";"7";"59,00";\N
"32722";"1734";"8";"160,00";\N
"32723";"1734";"9";"40,00";\N
"32724";"1734";"10";"15,00";\N
"32725";"1734";"11";"129,00";\N
"32726";"1734";"12";"190,00";\N
"32727";"1734";"13";"290,00";\N
"32728";"1734";"14";"350,00";\N
"32729";"1734";"15";"450,00";\N
"32730";"1734";"16";"290,00";\N
"32731";"1734";"17";"200,00";\N
"32732";"1734";"19";"95,00";\N
"32733";"1734";"20";"30,00";\N
"32734";"1734";"21";"47,50";\N
"32735";"1734";"22";"95,00";\N
"32736";"1734";"23";"700,00";\N
"32751";"1735";"6";"95,00";\N
"32752";"1735";"7";"59,00";\N
"32753";"1735";"8";"160,00";\N
"32754";"1735";"9";"40,00";\N
"32755";"1735";"10";"15,00";\N
"32756";"1735";"11";"129,00";\N
"32757";"1735";"12";"190,00";\N
"32758";"1735";"13";"290,00";\N
"32759";"1735";"14";"350,00";\N
"32760";"1735";"15";"450,00";\N
"32761";"1735";"16";"290,00";\N
"32762";"1735";"17";"200,00";\N
"32763";"1735";"19";"95,00";\N
"32764";"1735";"20";"30,00";\N
"32765";"1735";"21";"47,50";\N
"32766";"1735";"22";"95,00";\N
"32767";"1735";"23";"700,00";\N
"32782";"1736";"6";"95,00";\N
"32783";"1736";"7";"59,00";\N
"32784";"1736";"8";"160,00";\N
"32785";"1736";"9";"40,00";\N
"32786";"1736";"10";"15,00";\N
"32787";"1736";"11";"129,00";\N
"32788";"1736";"12";"190,00";\N
"32789";"1736";"13";"290,00";\N
"32790";"1736";"14";"350,00";\N
"32791";"1736";"15";"450,00";\N
"32792";"1736";"16";"290,00";\N
"32793";"1736";"17";"200,00";\N
"32794";"1736";"19";"95,00";\N
"32795";"1736";"20";"30,00";\N
"32796";"1736";"21";"47,50";\N
"32797";"1736";"22";"95,00";\N
"32798";"1736";"23";"700,00";\N
"32813";"1737";"6";"95,00";\N
"32814";"1737";"7";"59,00";\N
"32815";"1737";"8";"160,00";\N
"32816";"1737";"9";"40,00";\N
"32817";"1737";"10";"15,00";\N
"32818";"1737";"11";"129,00";\N
"32819";"1737";"12";"190,00";\N
"32820";"1737";"13";"290,00";\N
"32821";"1737";"14";"350,00";\N
"32822";"1737";"15";"450,00";\N
"32823";"1737";"16";"290,00";\N
"32824";"1737";"17";"200,00";\N
"32825";"1737";"19";"95,00";\N
"32826";"1737";"20";"30,00";\N
"32827";"1737";"21";"47,50";\N
"32828";"1737";"22";"95,00";\N
"32829";"1737";"23";"700,00";\N
"32844";"1738";"6";"95,00";\N
"32845";"1738";"7";"59,00";\N
"32846";"1738";"8";"160,00";\N
"32847";"1738";"9";"40,00";\N
"32848";"1738";"10";"15,00";\N
"32849";"1738";"11";"129,00";\N
"32850";"1738";"12";"190,00";\N
"32851";"1738";"13";"290,00";\N
"32852";"1738";"14";"350,00";\N
"32853";"1738";"15";"450,00";\N
"32854";"1738";"16";"290,00";\N
"32855";"1738";"17";"200,00";\N
"32856";"1738";"19";"95,00";\N
"32857";"1738";"20";"30,00";\N
"32858";"1738";"21";"47,50";\N
"32859";"1738";"22";"95,00";\N
"32860";"1738";"23";"700,00";\N
"32875";"1739";"6";"95,00";\N
"32876";"1739";"7";"59,00";\N
"32877";"1739";"8";"160,00";\N
"32878";"1739";"9";"40,00";\N
"32879";"1739";"10";"15,00";\N
"32880";"1739";"11";"129,00";\N
"32881";"1739";"12";"190,00";\N
"32882";"1739";"13";"290,00";\N
"32883";"1739";"14";"350,00";\N
"32884";"1739";"15";"450,00";\N
"32885";"1739";"16";"290,00";\N
"32886";"1739";"17";"200,00";\N
"32887";"1739";"19";"95,00";\N
"32888";"1739";"20";"30,00";\N
"32889";"1739";"21";"47,50";\N
"32890";"1739";"22";"95,00";\N
"32891";"1739";"23";"700,00";\N
"32906";"1740";"6";"95,00";\N
"32907";"1740";"7";"59,00";\N
"32908";"1740";"8";"160,00";\N
"32909";"1740";"9";"40,00";\N
"32910";"1740";"10";"15,00";\N
"32911";"1740";"11";"129,00";\N
"32912";"1740";"12";"190,00";\N
"32913";"1740";"13";"290,00";\N
"32914";"1740";"14";"350,00";\N
"32915";"1740";"15";"450,00";\N
"32916";"1740";"16";"290,00";\N
"32917";"1740";"17";"200,00";\N
"32918";"1740";"19";"95,00";\N
"32919";"1740";"20";"30,00";\N
"32920";"1740";"21";"47,50";\N
"32921";"1740";"22";"95,00";\N
"32922";"1740";"23";"700,00";\N
"32937";"1741";"6";"95,00";\N
"32938";"1741";"7";"59,00";\N
"32939";"1741";"8";"160,00";\N
"32940";"1741";"9";"40,00";\N
"32941";"1741";"10";"15,00";\N
"32942";"1741";"11";"129,00";\N
"32943";"1741";"12";"190,00";\N
"32944";"1741";"13";"290,00";\N
"32945";"1741";"14";"350,00";\N
"32946";"1741";"15";"450,00";\N
"32947";"1741";"16";"290,00";\N
"32948";"1741";"17";"200,00";\N
"32949";"1741";"19";"95,00";\N
"32950";"1741";"20";"30,00";\N
"32951";"1741";"21";"47,50";\N
"32952";"1741";"22";"95,00";\N
"32953";"1741";"23";"700,00";\N
"32968";"1742";"6";"95,00";\N
"32969";"1742";"7";"59,00";\N
"32970";"1742";"8";"160,00";\N
"32971";"1742";"9";"40,00";\N
"32972";"1742";"10";"15,00";\N
"32973";"1742";"11";"129,00";\N
"32974";"1742";"12";"190,00";\N
"32975";"1742";"13";"290,00";\N
"32976";"1742";"14";"350,00";\N
"32977";"1742";"15";"450,00";\N
"32978";"1742";"16";"290,00";\N
"32979";"1742";"17";"200,00";\N
"32980";"1742";"19";"95,00";\N
"32981";"1742";"20";"30,00";\N
"32982";"1742";"21";"47,50";\N
"32983";"1742";"22";"95,00";\N
"32984";"1742";"23";"700,00";\N
"32999";"1743";"6";"95,00";\N
"33000";"1743";"7";"59,00";\N
"33001";"1743";"8";"160,00";\N
"33002";"1743";"9";"40,00";\N
"33003";"1743";"10";"15,00";\N
"33004";"1743";"11";"129,00";\N
"33005";"1743";"12";"190,00";\N
"33006";"1743";"13";"290,00";\N
"33007";"1743";"14";"350,00";\N
"33008";"1743";"15";"450,00";\N
"33009";"1743";"16";"290,00";\N
"33010";"1743";"17";"200,00";\N
"33011";"1743";"19";"95,00";\N
"33012";"1743";"20";"30,00";\N
"33013";"1743";"21";"47,50";\N
"33014";"1743";"22";"95,00";\N
"33015";"1743";"23";"700,00";\N
"33030";"1744";"6";"95,00";\N
"33031";"1744";"7";"99,00";\N
"33032";"1744";"8";"250,00";\N
"33033";"1744";"9";"40,00";\N
"33034";"1744";"10";"25,00";\N
"33035";"1744";"11";"250,00";\N
"33036";"1744";"12";"150,00";\N
"33037";"1744";"13";"250,00";\N
"33038";"1744";"14";"250,00";\N
"33039";"1744";"15";"450,00";\N
"33040";"1744";"16";"250,00";\N
"33041";"1744";"17";"200,00";\N
"33042";"1744";"19";"95,00";\N
"33043";"1744";"20";"30,00";\N
"33044";"1744";"21";"42,50";\N
"33045";"1744";"22";"95,00";\N
"33061";"1745";"6";"95,00";\N
"33062";"1745";"7";"59,00";\N
"33063";"1745";"8";"160,00";\N
"33064";"1745";"9";"40,00";\N
"33065";"1745";"10";"15,00";\N
"33066";"1745";"11";"129,00";\N
"33067";"1745";"12";"190,00";\N
"33068";"1745";"13";"290,00";\N
"33069";"1745";"14";"350,00";\N
"33070";"1745";"15";"450,00";\N
"33071";"1745";"16";"290,00";\N
"33072";"1745";"17";"200,00";\N
"33073";"1745";"19";"95,00";\N
"33074";"1745";"20";"30,00";\N
"33075";"1745";"21";"47,50";\N
"33076";"1745";"22";"95,00";\N
"33077";"1745";"23";"700,00";\N
"33092";"1746";"6";"79,00";"0,00"
"33093";"1746";"7";"59,00";"0,00"
"33094";"1746";"8";"160,00";"0,00"
"33095";"1746";"9";"40,00";"0,00"
"33096";"1746";"10";"15,00";"0,00"
"33097";"1746";"11";"129,00";"0,00"
"33098";"1746";"12";"190,00";"0,00"
"33099";"1746";"13";"290,00";"0,00"
"33100";"1746";"14";"350,00";"0,00"
"33101";"1746";"15";"450,00";"0,00"
"33102";"1746";"16";"290,00";"0,00"
"33103";"1746";"17";"200,00";"0,00"
"33104";"1746";"19";"79,00";"0,00"
"33105";"1746";"20";"30,00";"0,00"
"33106";"1746";"21";"39,50";"0,00"
"33107";"1746";"22";"79,00";"0,00"
"33108";"1746";"23";"700,00";"0,00"
"33216";"1750";"6";"95,00";\N
"33217";"1750";"7";"59,00";\N
"33218";"1750";"8";"160,00";\N
"33219";"1750";"9";"40,00";\N
"33220";"1750";"10";"15,00";\N
"33221";"1750";"11";"129,00";\N
"33222";"1750";"12";"190,00";\N
"33223";"1750";"13";"290,00";\N
"33224";"1750";"14";"350,00";\N
"33225";"1750";"15";"450,00";\N
"33226";"1750";"16";"290,00";\N
"33227";"1750";"17";"200,00";\N
"33228";"1750";"19";"95,00";\N
"33229";"1750";"20";"30,00";\N
"33230";"1750";"21";"47,50";\N
"33231";"1750";"22";"95,00";\N
"33232";"1750";"23";"700,00";\N
"33247";"72";"6";"95,00";"30,00"
"33248";"72";"7";"59,00";"15,00"
"33249";"72";"8";"160,00";"35,00"
"33250";"72";"9";"40,00";"40,00"
"33251";"72";"10";"15,00";"15,00"
"33252";"72";"11";"129,00";"60,00"
"33253";"72";"12";"190,00";"30,00"
"33254";"72";"13";"290,00";"35,00"
"33255";"72";"14";"350,00";"30,00"
"33256";"72";"15";"450,00";"67,00"
"33257";"72";"16";"290,00";"35,00"
"33258";"72";"17";"200,00";"0,00"
"33259";"72";"19";"95,00";"30,00"
"33260";"72";"20";"30,00";"0,00"
"33261";"72";"21";"47,50";"17,50"
"33262";"72";"22";"95,00";"35,00"
"33263";"72";"23";"700,00";"350,00"
"33264";"1751";"6";"95,00";\N
"33265";"1751";"7";"59,00";\N
"33266";"1751";"8";"160,00";\N
"33267";"1751";"9";"40,00";\N
"33268";"1751";"10";"15,00";\N
"33269";"1751";"11";"129,00";\N
"33270";"1751";"12";"190,00";\N
"33271";"1751";"13";"290,00";\N
"33272";"1751";"14";"350,00";\N
"33273";"1751";"15";"450,00";\N
"33274";"1751";"16";"290,00";\N
"33275";"1751";"17";"200,00";\N
"33276";"1751";"19";"95,00";\N
"33277";"1751";"20";"30,00";\N
"33278";"1751";"21";"47,50";\N
"33279";"1751";"22";"95,00";\N
"33280";"1751";"23";"700,00";\N
"33295";"1752";"6";"95,00";\N
"33296";"1752";"7";"59,00";\N
"33297";"1752";"8";"160,00";\N
"33298";"1752";"9";"40,00";\N
"33299";"1752";"10";"15,00";\N
"33300";"1752";"11";"129,00";\N
"33301";"1752";"12";"190,00";\N
"33302";"1752";"13";"290,00";\N
"33303";"1752";"14";"350,00";\N
"33304";"1752";"15";"450,00";\N
"33305";"1752";"16";"290,00";\N
"33306";"1752";"17";"200,00";\N
"33307";"1752";"19";"95,00";\N
"33308";"1752";"20";"30,00";\N
"33309";"1752";"21";"47,50";\N
"33310";"1752";"22";"95,00";\N
"33311";"1752";"23";"700,00";\N
"33326";"1754";"6";"95,00";\N
"33327";"1754";"7";"59,00";\N
"33328";"1754";"8";"160,00";\N
"33329";"1754";"9";"40,00";\N
"33330";"1754";"10";"15,00";\N
"33331";"1754";"11";"129,00";\N
"33332";"1754";"12";"190,00";\N
"33333";"1754";"13";"290,00";\N
"33334";"1754";"14";"350,00";\N
"33335";"1754";"15";"450,00";\N
"33336";"1754";"16";"290,00";\N
"33337";"1754";"17";"200,00";\N
"33338";"1754";"19";"95,00";\N
"33339";"1754";"20";"30,00";\N
"33340";"1754";"21";"47,50";\N
"33341";"1754";"22";"95,00";\N
"33342";"1754";"23";"700,00";\N
"33357";"1755";"6";"95,00";\N
"33358";"1755";"7";"59,00";\N
"33359";"1755";"8";"160,00";\N
"33360";"1755";"9";"40,00";\N
"33361";"1755";"10";"15,00";\N
"33362";"1755";"11";"129,00";\N
"33363";"1755";"12";"190,00";\N
"33364";"1755";"13";"290,00";\N
"33365";"1755";"14";"350,00";\N
"33366";"1755";"15";"450,00";\N
"33367";"1755";"16";"290,00";\N
"33368";"1755";"17";"200,00";\N
"33369";"1755";"19";"95,00";\N
"33370";"1755";"20";"30,00";\N
"33371";"1755";"21";"47,50";\N
"33372";"1755";"22";"95,00";\N
"33373";"1755";"23";"700,00";\N
"33388";"1756";"6";"95,00";\N
"33389";"1756";"7";"59,00";\N
"33390";"1756";"8";"160,00";\N
"33391";"1756";"9";"40,00";\N
"33392";"1756";"10";"15,00";\N
"33393";"1756";"11";"129,00";\N
"33394";"1756";"12";"190,00";\N
